request_id,request_date,connector,connector_type,connector_reachable,edge_type,target_entity,target_entity_title,target_entity_company,same_title_family,source_file,relationship_date,recency_days_at_request,availability,confidence,limitations
R1179,2025-12-10,Otto Cathcart-Brenneman,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Blackwood Industrial,,Blackwood Industrial,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1179,2025-12-10,Marcus Højgaard,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Blackwood Industrial,,Blackwood Industrial,False,investor_network.csv,2014-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1184,2026-07-26,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Bo Marchetti,Platform Lead,Cindermill Mining,False,connections_aldridge.csv,2019-08-23,2529.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1184,2026-07-26,Tomás Beckett,Internal,True,export_colleague_at_target_account,Bo Marchetti,Platform Lead,Cindermill Mining,False,connections_beckett.csv,2022-02-02,1635.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1184,2026-07-26,Tomás Beckett,Internal,True,export_colleague_at_target_account,Leandro Brenneman,Director of Software Engineering,Cindermill Mining,False,connections_beckett.csv,2021-08-25,1796.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1184,2026-07-26,Elena Duvall,Advisor,True,export_colleague_at_target_account,Bertrand Glückstein,Chief Data Officer,Cindermill Mining,False,connections_duvall.csv,2015-08-26,3987.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1184,2026-07-26,Owen Trask,Investor,True,export_colleague_at_target_account,Leandro Brenneman,Director of Software Engineering,Cindermill Mining,False,connections_trask.csv,2023-10-26,1004.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1184,2026-07-26,Owen Trask,Investor,True,export_colleague_at_target_account,Bertrand Glückstein,Chief Data Officer,Cindermill Mining,False,connections_trask.csv,2015-05-17,4088.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1184,2026-07-26,Camille Merriweather-Balogun,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Cindermill Mining,,Cindermill Mining,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1184,2026-07-26,Bertrand Glückstein,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Cindermill Mining,,Cindermill Mining,False,investor_network.csv,2011-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1185,2026-02-04,Elena Duvall,Advisor,True,export_colleague_at_target_account,Priya Fairweather,Head of Platform Engineering,Gravenhurst Motors,False,connections_duvall.csv,2018-07-13,2763.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1185,2026-02-04,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Priya Fairweather,Head of Platform Engineering,Gravenhurst Motors,False,connections_raghunathan.csv,2016-11-20,3363.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1185,2026-02-04,Priya Raghunathan,Investor/Advisor,True,investor_portfolio,Gravenhurst Motors,,Gravenhurst Motors,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown.
R1185,2026-02-04,Amara Brenneman-Fairweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Gravenhurst Motors,,Gravenhurst Motors,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1185,2026-02-04,Priya Fairweather,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Gravenhurst Motors,,Gravenhurst Motors,False,investor_network.csv,2014-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1190,2026-07-02,Elena Duvall,Advisor,True,export_colleague_at_target_account,Idris Drummond,Chief Digital Officer,Brightmoor Energy,False,connections_duvall.csv,2017-07-02,3287.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1190,2026-07-02,Idris Drummond,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Brightmoor Energy,,Brightmoor Energy,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1191,2025-12-15,Curtis Sandoval-Glückstein,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Volney Industrial Systems,,Volney Industrial Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1191,2025-12-15,Priya Dobrescu-Prendergast,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Volney Industrial Systems,,Volney Industrial Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1191,2025-12-15,Bertrand Achterberg-Quillane,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Volney Industrial Systems,,Volney Industrial Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1191,2025-12-15,Freya Oldfield-Ibarra,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Volney Industrial Systems,,Volney Industrial Systems,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1192,2025-08-18,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Margot Havercamp,Director of Software Engineering,Priorwood Chemicals,False,connections_aldridge.csv,2014-03-11,4178.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1192,2025-08-18,Tomás Beckett,Internal,True,export_colleague_at_target_account,Curtis Marchetti,VP Enterprise Architecture,Priorwood Chemicals,False,connections_beckett.csv,2014-07-13,4054.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1192,2025-08-18,Tomás Beckett,Internal,True,export_colleague_at_target_account,Margot Havercamp,Director of Software Engineering,Priorwood Chemicals,False,connections_beckett.csv,2015-01-12,3871.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1192,2025-08-18,Elena Duvall,Advisor,True,export_colleague_at_target_account,Curtis Marchetti,VP Enterprise Architecture,Priorwood Chemicals,False,connections_duvall.csv,2014-02-22,4195.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1192,2025-08-18,Otto Cathcart-Brenneman,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1192,2025-08-18,Margot Havercamp,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,2011-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1192,2025-08-18,Curtis Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,2010-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1193,2026-06-05,Tomás Beckett,Internal,True,export_colleague_at_target_account,Kofi Mkhize,VP Engineering,Kingsmere Retail Group,False,connections_beckett.csv,2016-03-26,3723.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
