person_key,identity_basis,normalized_name,display_name,profile_urls,organizations,titles,appears_in_exports,export_rows,distinct_orgs,conflicting_affiliation,missing_profile_url
linkedin.com/in/solveig-lindqvist-lomsadze-3843,profile_url,solveig lindqvist lomsadze,Solveig Lindqvist-Lomsadze,linkedin.com/in/solveig-lindqvist-lomsadze-3843,Rooksby Legal,Director of Software Engineering,Elena Duvall,1,1,False,0
linkedin.com/in/solveig-lomsadze-9590,profile_url,solveig lomsadze,Solveig Lomsadze,linkedin.com/in/solveig-lomsadze-9590,Dunmowe Travel,Head of Innovation,Tomás Beckett,1,1,False,0
linkedin.com/in/solveig-marchetti-6016,profile_url,solveig marchetti,Solveig Marchetti,linkedin.com/in/solveig-marchetti-6016,Yardley Print,Staff Engineer,Marcus Aldridge,1,1,False,0
name:solveig merriweather,name_only,solveig merriweather,Solveig Merriweather,,Ambrose Trading,Program Manager,Marcus Aldridge,1,1,False,1
linkedin.com/in/solveig-mkhize-5695,profile_url,solveig mkhize,Solveig Mkhize,linkedin.com/in/solveig-mkhize-5695,Underwood & Vale,VP Engineering,Tomás Beckett,1,1,False,0
linkedin.com/in/solveig-nakashima-8659,profile_url,solveig nakashima,Solveig Nakashima,linkedin.com/in/solveig-nakashima-8659,Xanthe Labs,Director of IT,Priya Raghunathan,1,1,False,0
linkedin.com/in/solveig-nakashima-vasquez-7955,profile_url,solveig nakashima vasquez,Solveig Nakashima-Vasquez,linkedin.com/in/solveig-nakashima-vasquez-7955,Corbridge Realty,Head of Automation,Tomás Beckett,1,1,False,0
linkedin.com/in/solveig-norrington-5740,profile_url,solveig norrington,Solveig Norrington,linkedin.com/in/solveig-norrington-5740,Ondermark Consulting,VP Engineering,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-okonkwo-6517,profile_url,solveig okonkwo,Solveig Okonkwo,linkedin.com/in/solveig-okonkwo-6517,Pale Harbour Studio,Head of Platform Engineering,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-okonkwo-vasquez-5371,profile_url,solveig okonkwo vasquez,Solveig Okonkwo-Vasquez,linkedin.com/in/solveig-okonkwo-vasquez-5371,Garrowby Books,Platform Lead,Owen Trask,1,1,False,0
linkedin.com/in/solveig-oldfield-3235,profile_url,solveig oldfield,Solveig Oldfield,linkedin.com/in/solveig-oldfield-3235,Ambrose Trading,Product Director,Dana Whitfield,1,1,False,0
linkedin.com/in/solveig-oldfield-balogun-2496,profile_url,solveig oldfield balogun,Solveig Oldfield-Balogun,linkedin.com/in/solveig-oldfield-balogun-2496,Quintrell Advisory,Product Director,Tomás Beckett,1,1,False,0
linkedin.com/in/solveig-oyelaran-4024,profile_url,solveig oyelaran,Solveig Oyelaran,linkedin.com/in/solveig-oyelaran-4024,Ondermark Consulting,Staff Engineer,Priya Raghunathan,1,1,False,0
linkedin.com/in/solveig-petrossian-2715,profile_url,solveig petrossian,Solveig Petrossian,linkedin.com/in/solveig-petrossian-2715,Rooksby Legal,Chief Digital Officer,Tomás Beckett,1,1,False,0
linkedin.com/in/solveig-petrossian-cathcart-7827,profile_url,solveig petrossian cathcart,Solveig Petrossian-Cathcart,linkedin.com/in/solveig-petrossian-cathcart-7827,Inglenook Bakery,VP Enterprise Architecture,Owen Trask,1,1,False,0
linkedin.com/in/solveig-prendergast-1291,profile_url,solveig prendergast,Solveig Prendergast,linkedin.com/in/solveig-prendergast-1291,Rooksby Legal,Head of Innovation,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-quillane-7620,profile_url,solveig quillane,Solveig Quillane,linkedin.com/in/solveig-quillane-7620,Quintrell Advisory,Staff Engineer,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-rushworth-7706,profile_url,solveig rushworth,Solveig Rushworth,linkedin.com/in/solveig-rushworth-7706,Dunmowe Travel,Chief Data Officer,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-salcedo-2540,profile_url,solveig salcedo,Solveig Salcedo,linkedin.com/in/solveig-salcedo-2540,Vespermill Analytics,Principal Architect,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-sandoval-1216,profile_url,solveig sandoval,Solveig Sandoval,linkedin.com/in/solveig-sandoval-1216,Corbridge Realty,Staff Engineer,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-thackeray-9442,profile_url,solveig thackeray,Solveig Thackeray,linkedin.com/in/solveig-thackeray-9442,Quintrell Advisory,Principal Architect,Tomás Beckett,1,1,False,0
linkedin.com/in/solveig-thackeray-egerton-5052,profile_url,solveig thackeray egerton,Solveig Thackeray-Egerton,linkedin.com/in/solveig-thackeray-egerton-5052,Inglenook Bakery,Head of Developer Productivity,Tomás Beckett,1,1,False,0
linkedin.com/in/solveig-thackeray-lomsadze-2972,profile_url,solveig thackeray lomsadze,Solveig Thackeray-Lomsadze,linkedin.com/in/solveig-thackeray-lomsadze-2972,Fairbourne Fitness,Platform Lead,Tomás Beckett,1,1,False,0
linkedin.com/in/solveig-underhill-6862,profile_url,solveig underhill,Solveig Underhill,linkedin.com/in/solveig-underhill-6862,Fairbourne Fitness,Head of Developer Productivity,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-underhill-cardoso-3796,profile_url,solveig underhill cardoso,Solveig Underhill-Cardoso,linkedin.com/in/solveig-underhill-cardoso-3796,Yardley Print,"Senior Manager, Engineering",Tomás Beckett,1,1,False,0
linkedin.com/in/solveig-vandermolen-7219,profile_url,solveig vandermolen,Solveig Vandermolen,linkedin.com/in/solveig-vandermolen-7219,Whitlock Staffing,"Senior Manager, Engineering",Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-vasquez-6161,profile_url,solveig vasquez,Solveig Vasquez,linkedin.com/in/solveig-vasquez-6161,Xanthe Labs,Director of IT,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-wexford-4558,profile_url,solveig wexford,Solveig Wexford,linkedin.com/in/solveig-wexford-4558,Pale Harbour Studio,VP Engineering,Priya Raghunathan,1,1,False,0
linkedin.com/in/solveig-wexford-lindqvist-2170,profile_url,solveig wexford lindqvist,Solveig Wexford-Lindqvist,linkedin.com/in/solveig-wexford-lindqvist-2170,Whitlock Staffing,Head of Automation,Owen Trask,1,1,False,0
linkedin.com/in/solveig-wolstenholme-9733,profile_url,solveig wolstenholme,Solveig Wolstenholme,linkedin.com/in/solveig-wolstenholme-9733,Pale Harbour Studio,Chief Information Officer,Marcus Aldridge,1,1,False,0
linkedin.com/in/solveig-yarrow-9919,profile_url,solveig yarrow,Solveig Yarrow,linkedin.com/in/solveig-yarrow-9919,Highmoor Cycles,Chief Data Officer,Dana Whitfield,1,1,False,0
linkedin.com/in/solveig-zettergren-6172,profile_url,solveig zettergren,Solveig Zettergren,linkedin.com/in/solveig-zettergren-6172,Zenner Foods,Head of Innovation,Dana Whitfield,1,1,False,0
linkedin.com/in/solveig-zubkov-3881,profile_url,solveig zubkov,Solveig Zubkov,linkedin.com/in/solveig-zubkov-3881,Xanthe Labs,"Senior Manager, Engineering",Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-achterberg-5499,profile_url,sunniva achterberg,Sunniva Achterberg,linkedin.com/in/sunniva-achterberg-5499,Elmsworth Tutors,Chief Data Officer,Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-ashdown-3132,profile_url,sunniva ashdown,Sunniva Ashdown,linkedin.com/in/sunniva-ashdown-3132,Xanthe Labs,Staff Engineer,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-ashdown-jarrold-8076,profile_url,sunniva ashdown jarrold,Sunniva Ashdown-Jarrold,linkedin.com/in/sunniva-ashdown-jarrold-8076,Vespermill Analytics,VP Engineering,Owen Trask,1,1,False,0
linkedin.com/in/sunniva-ashdown-sandoval-1888,profile_url,sunniva ashdown sandoval,Sunniva Ashdown-Sandoval,linkedin.com/in/sunniva-ashdown-sandoval-1888,Corbridge Realty,Head of Innovation,Owen Trask,1,1,False,0
linkedin.com/in/sunniva-balogun-8260,profile_url,sunniva balogun,Sunniva Balogun,linkedin.com/in/sunniva-balogun-8260,Dunmowe Travel,"Senior Manager, Engineering",Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-bellinger-5391,profile_url,sunniva bellinger,Sunniva Bellinger,linkedin.com/in/sunniva-bellinger-5391,Garrowby Books,Head of Innovation,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-brenneman-2124,profile_url,sunniva brenneman,Sunniva Brenneman,linkedin.com/in/sunniva-brenneman-2124,Rooksby Legal,Staff Engineer,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-cardoso-5443,profile_url,sunniva cardoso,Sunniva Cardoso,linkedin.com/in/sunniva-cardoso-5443,Zenner Foods,Chief Data Officer,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-cathcart-7391,profile_url,sunniva cathcart,Sunniva Cathcart,linkedin.com/in/sunniva-cathcart-7391,Garrowby Books,Program Manager,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-crowther-5684,profile_url,sunniva crowther,Sunniva Crowther,linkedin.com/in/sunniva-crowther-5684,Pale Harbour Studio,Program Manager,Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-crowther-mkhize-8160,profile_url,sunniva crowther mkhize,Sunniva Crowther-Mkhize,linkedin.com/in/sunniva-crowther-mkhize-8160,Elmsworth Tutors,Principal Architect,Owen Trask,1,1,False,0
linkedin.com/in/sunniva-dellinger-9257,profile_url,sunniva dellinger,Sunniva Dellinger,linkedin.com/in/sunniva-dellinger-9257,Whitlock Staffing,"Senior Manager, Engineering",Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-dobrescu-4070,profile_url,sunniva dobrescu,Sunniva Dobrescu,linkedin.com/in/sunniva-dobrescu-4070,Ondermark Consulting,Director of Software Engineering,Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-dobrescu-havercamp-7439,profile_url,sunniva dobrescu havercamp,Sunniva Dobrescu-Havercamp,linkedin.com/in/sunniva-dobrescu-havercamp-7439,Ambrose Trading,Chief Data Officer,Owen Trask,1,1,False,0
linkedin.com/in/sunniva-drummond-6598,profile_url,sunniva drummond,Sunniva Drummond,linkedin.com/in/sunniva-drummond-6598,Corbridge Realty,Director of Software Engineering,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-eastcott-6773,profile_url,sunniva eastcott,Sunniva Eastcott,linkedin.com/in/sunniva-eastcott-6773,Highmoor Cycles,Director of IT,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-egerton-5094,profile_url,sunniva egerton,Sunniva Egerton,linkedin.com/in/sunniva-egerton-5094,Vespermill Analytics,Director of IT,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-fairweather-2776,profile_url,sunniva fairweather,Sunniva Fairweather,linkedin.com/in/sunniva-fairweather-2776,Pale Harbour Studio,Chief Operating Officer,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-fairweather-crowther-1458,profile_url,sunniva fairweather crowther,Sunniva Fairweather-Crowther,linkedin.com/in/sunniva-fairweather-crowther-1458,Underwood & Vale,Head of Innovation,Owen Trask,1,1,False,0
linkedin.com/in/sunniva-falkenrath-5106,profile_url,sunniva falkenrath,Sunniva Falkenrath,linkedin.com/in/sunniva-falkenrath-5106,Whitlock Staffing,Engineering Manager,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-ferreira-8572,profile_url,sunniva ferreira,Sunniva Ferreira,linkedin.com/in/sunniva-ferreira-8572,Highmoor Cycles,Principal Architect,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-fontaine-7302,profile_url,sunniva fontaine,Sunniva Fontaine,linkedin.com/in/sunniva-fontaine-7302,Fairbourne Fitness,Principal Architect,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-gluckstein-9570,profile_url,sunniva gluckstein,Sunniva Glückstein,linkedin.com/in/sunniva-gluckstein-9570,Garrowby Books,VP Enterprise Architecture,Dana Whitfield,1,1,False,0
linkedin.com/in/sunniva-grimsby-9457,profile_url,sunniva grimsby,Sunniva Grimsby,linkedin.com/in/sunniva-grimsby-9457,Xanthe Labs,"Senior Manager, Engineering",Marcus Aldridge,1,1,False,0
name:sunniva grimsby lindqvist,name_only,sunniva grimsby lindqvist,Sunniva Grimsby-Lindqvist,,Whitlock Staffing,Head of Developer Productivity,Elena Duvall,1,1,False,1
linkedin.com/in/sunniva-grimsby-okonkwo-9829,profile_url,sunniva grimsby okonkwo,Sunniva Grimsby-Okonkwo,linkedin.com/in/sunniva-grimsby-okonkwo-9829,Whitlock Staffing,Principal Architect,Owen Trask,1,1,False,0
linkedin.com/in/sunniva-halloran-2765,profile_url,sunniva halloran,Sunniva Halloran,linkedin.com/in/sunniva-halloran-2765,Vespermill Analytics,Head of Automation,Dana Whitfield,1,1,False,0
linkedin.com/in/sunniva-hartigan-7152,profile_url,sunniva hartigan,Sunniva Hartigan,linkedin.com/in/sunniva-hartigan-7152,Garrowby Books,Platform Lead,Priya Raghunathan,1,1,False,0
name:sunniva havercamp,name_only,sunniva havercamp,Sunniva Havercamp,,Tannerly Design,VP Data & Analytics,Tomás Beckett,1,1,False,1
linkedin.com/in/sunniva-hojgaard-4894,profile_url,sunniva hojgaard,Sunniva Højgaard,linkedin.com/in/sunniva-hojgaard-4894,Ellerby Semiconductor,Chief Digital Officer,Dana Whitfield; Tomás Beckett,2,1,False,0
linkedin.com/in/sunniva-ibarra-9852,profile_url,sunniva ibarra,Sunniva Ibarra,linkedin.com/in/sunniva-ibarra-9852,Quintrell Advisory,Director of IT,Dana Whitfield,1,1,False,0
linkedin.com/in/sunniva-ingleby-9511,profile_url,sunniva ingleby,Sunniva Ingleby,linkedin.com/in/sunniva-ingleby-9511,Quintrell Advisory,Head of Automation,Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-isenberg-2549,profile_url,sunniva isenberg,Sunniva Isenberg,linkedin.com/in/sunniva-isenberg-2549,Dunmowe Travel,Director of IT,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-jarrold-6072,profile_url,sunniva jarrold,Sunniva Jarrold,linkedin.com/in/sunniva-jarrold-6072,Rooksby Legal,Staff Engineer,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-kettleborough-7317,profile_url,sunniva kettleborough,Sunniva Kettleborough,linkedin.com/in/sunniva-kettleborough-7317,Yardley Print,Director of IT,Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-kirkbride-9602,profile_url,sunniva kirkbride,Sunniva Kirkbride,linkedin.com/in/sunniva-kirkbride-9602,Elmsworth Tutors,Head of Platform Engineering,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-lindqvist-2413,profile_url,sunniva lindqvist,Sunniva Lindqvist,linkedin.com/in/sunniva-lindqvist-2413,Ambrose Trading,Director of Software Engineering,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-lomsadze-1392,profile_url,sunniva lomsadze,Sunniva Lomsadze,linkedin.com/in/sunniva-lomsadze-1392,Rooksby Legal,VP Data & Analytics,Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-lomsadze-drummond-2766,profile_url,sunniva lomsadze drummond,Sunniva Lomsadze-Drummond,linkedin.com/in/sunniva-lomsadze-drummond-2766,Bellchamber Media,Director of IT,Owen Trask,1,1,False,0
linkedin.com/in/sunniva-marchetti-5478,profile_url,sunniva marchetti,Sunniva Marchetti,linkedin.com/in/sunniva-marchetti-5478,Pale Harbour Studio,Platform Lead,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-merriweather-9931,profile_url,sunniva merriweather,Sunniva Merriweather,linkedin.com/in/sunniva-merriweather-9931,Ambrose Trading,Product Director,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-mkhize-3054,profile_url,sunniva mkhize,Sunniva Mkhize,linkedin.com/in/sunniva-mkhize-3054,Zenner Foods,Program Manager,Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-nakashima-7800,profile_url,sunniva nakashima,Sunniva Nakashima,linkedin.com/in/sunniva-nakashima-7800,Inglenook Bakery,Director of IT,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-nakashima-vasquez-2704,profile_url,sunniva nakashima vasquez,Sunniva Nakashima-Vasquez,linkedin.com/in/sunniva-nakashima-vasquez-2704,Dunmowe Travel,Principal Architect,Elena Duvall,1,1,False,0
linkedin.com/in/sunniva-norrington-1378,profile_url,sunniva norrington,Sunniva Norrington,linkedin.com/in/sunniva-norrington-1378,Inglenook Bakery,Program Manager,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-okonkwo-7043,profile_url,sunniva okonkwo,Sunniva Okonkwo,linkedin.com/in/sunniva-okonkwo-7043,Yardley Print,Staff Engineer,Dana Whitfield,1,1,False,0
linkedin.com/in/sunniva-oldfield-4247,profile_url,sunniva oldfield,Sunniva Oldfield,linkedin.com/in/sunniva-oldfield-4247,Glasspoint Health,Chief Operating Officer,Elena Duvall; Marcus Aldridge,2,1,False,0
linkedin.com/in/sunniva-oyelaran-8960,profile_url,sunniva oyelaran,Sunniva Oyelaran,linkedin.com/in/sunniva-oyelaran-8960,Zenner Foods,VP Engineering,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-petrossian-2486,profile_url,sunniva petrossian,Sunniva Petrossian,linkedin.com/in/sunniva-petrossian-2486,Tannerly Design,Platform Lead,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-prendergast-3699,profile_url,sunniva prendergast,Sunniva Prendergast,linkedin.com/in/sunniva-prendergast-3699,Rooksby Legal,Principal Architect,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-quillane-3333,profile_url,sunniva quillane,Sunniva Quillane,linkedin.com/in/sunniva-quillane-3333,Highmoor Cycles,Director of IT,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-rushworth-5283,profile_url,sunniva rushworth,Sunniva Rushworth,linkedin.com/in/sunniva-rushworth-5283,Corbridge Realty,VP Enterprise Architecture,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-salcedo-7660,profile_url,sunniva salcedo,Sunniva Salcedo,linkedin.com/in/sunniva-salcedo-7660,Elmsworth Tutors,Product Director,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-salcedo-nakashima-6439,profile_url,sunniva salcedo nakashima,Sunniva Salcedo-Nakashima,linkedin.com/in/sunniva-salcedo-nakashima-6439,Highmoor Cycles,Platform Lead,Elena Duvall,1,1,False,0
linkedin.com/in/sunniva-sandoval-5851,profile_url,sunniva sandoval,Sunniva Sandoval,linkedin.com/in/sunniva-sandoval-5851,Tannerly Design,Chief Data Officer,Dana Whitfield,1,1,False,0
linkedin.com/in/sunniva-sandoval-hojgaard-3527,profile_url,sunniva sandoval hojgaard,Sunniva Sandoval-Højgaard,linkedin.com/in/sunniva-sandoval-hojgaard-3527,Yardley Print,VP Engineering,Elena Duvall,1,1,False,0
linkedin.com/in/sunniva-thackeray-6625,profile_url,sunniva thackeray,Sunniva Thackeray,linkedin.com/in/sunniva-thackeray-6625,Inglenook Bakery,VP Engineering,Tomás Beckett,1,1,False,0
linkedin.com/in/sunniva-underhill-6871,profile_url,sunniva underhill,Sunniva Underhill,linkedin.com/in/sunniva-underhill-6871,Whitlock Staffing,Staff Engineer,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-underhill-jarrold-9767,profile_url,sunniva underhill jarrold,Sunniva Underhill-Jarrold,linkedin.com/in/sunniva-underhill-jarrold-9767,Corbridge Realty,Chief Technology Officer,Elena Duvall,1,1,False,0
linkedin.com/in/sunniva-vandermolen-5785,profile_url,sunniva vandermolen,Sunniva Vandermolen,linkedin.com/in/sunniva-vandermolen-5785,Elmsworth Tutors,Product Director,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-vasquez-9095,profile_url,sunniva vasquez,Sunniva Vasquez,linkedin.com/in/sunniva-vasquez-9095,Ondermark Consulting,Chief Information Officer,Marcus Aldridge,1,1,False,0
linkedin.com/in/sunniva-wexford-4151,profile_url,sunniva wexford,Sunniva Wexford,linkedin.com/in/sunniva-wexford-4151,Elmsworth Tutors,Principal Architect,Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-wolstenholme-9746,profile_url,sunniva wolstenholme,Sunniva Wolstenholme,linkedin.com/in/sunniva-wolstenholme-9746,Tannerly Design,Program Manager,Priya Raghunathan,1,1,False,0
linkedin.com/in/sunniva-wolstenholme-crowther-9010,profile_url,sunniva wolstenholme crowther,Sunniva Wolstenholme-Crowther,linkedin.com/in/sunniva-wolstenholme-crowther-9010,Yardley Print,Product Director,Elena Duvall,1,1,False,0
linkedin.com/in/sunniva-yarrow-9472,profile_url,sunniva yarrow,Sunniva Yarrow,linkedin.com/in/sunniva-yarrow-9472,Highmoor Cycles,Head of Automation,Dana Whitfield,1,1,False,0
linkedin.com/in/sunniva-zettergren-2889,profile_url,sunniva zettergren,Sunniva Zettergren,linkedin.com/in/sunniva-zettergren-2889,Tannerly Design,Staff Engineer,Dana Whitfield,1,1,False,0
linkedin.com/in/sunniva-zubkov-1424,profile_url,sunniva zubkov,Sunniva Zubkov,linkedin.com/in/sunniva-zubkov-1424,Ondermark Consulting,Head of Platform Engineering,Marcus Aldridge,1,1,False,0
